prop_name,area1,lat,lng
Naseem, Mudon,25.0215168,55.27728653
Mirador La Coleccion 1, Mirador La Coleccion,25.04625893,55.26118851
IL Primo, Opera District,25.19648933,55.27212524
118 Downtown, Mohammad Bin Rashid Boulevard,25.19278145,55.28146362
Garden Homes Frond E, Garden Homes,25.12713814,55.13293457
Green Community West, Green Community,24.99674988,55.16315079
Golf Place 1, Golf Place,25.11273193,55.2747612
Jumeirah Islands Townhouses, Jumeirah Islands,25.06386566,55.14584351
Garden Homes Frond M, Garden Homes,25.11376572,55.12467194
Garden Homes Frond B, Garden Homes,25.12252045,55.14137268
Casa, Arabian Ranches 2,25.03770638,55.26764679
Garden Homes Frond O, Garden Homes,25.11071205,55.13018417
Azalea, Arabian Ranches 2,25.02914619,55.2732811
Garden Homes Frond K, Garden Homes,25.11859322,55.12112427
Garden Homes Frond P, Garden Homes,25.11133194,55.13286972
Cherrywoods, Dubai Land,25.01630592,55.29216003
Bungalows Area, Green Community West,24.9992733,55.16211319
Garden Hall, European Clusters,25.0551815,55.15582275
Cluster 06, Jumeirah Islands,25.06367683,55.15015793
Jumeirah Park, Dubai,25.04716873,55.15562439
Jumeirah Park Homes, Jumeirah Park,25.0512104,55.16882706
Mediterranean Clusters, Jumeirah Islands,25.05988503,55.14656067
Al Khawaneej 1, Al Khawaneej,25.2339344,55.48316574
Sidra Villas, Dubai Hills Estate,25.09425926,55.24537277
Legacy, Jumeirah Park,25.04979134,55.15118408
Sydney Villas, District 18,25.0561409,55.19895554
Silver Springs, DAMAC Hills,25.03084946,55.2556572
Lake View Villas, Dubai Creek Golf and Yacht Club Residences,25.24333191,55.33616638
Meydan Racecourse Villas, Meydan,25.15794754,55.30162811
Sobha Hartland, Mohammed Bin Rashid City,25.17690849,55.31072235
Brookfield, DAMAC Hills,25.02567673,55.2468605
Nad Al Sheba, Dubai,25.14354515,55.34753418
Mirador, Arabian Ranches,25.05527878,55.28436279
Alvorada 1, Alvorada,25.04365349,55.25743484
Regional, Jumeirah Park,25.04649544,55.15270996
Marinascape Marina Homes, Trident Marinascape,25.08272362,55.1466713
Western Residence North, Falcon City of Wonders,25.09727669,55.33606339
Grand Views, Meydan Gated Community,25.14458275,55.3023262
Le Reve, Dubai Marina,25.08911896,55.14735413
District 19, Jumeirah Village Circle,25.0564518,55.2088623
Garden Lane Villas, Jumeirah Village Circle,25.0581913,55.20161819
Murooj Al Furjan, Al Furjan,25.0292263,55.14262009
Oliva, Victory Heights,25.04258537,55.21316528
Legacy, Jumeirah Park,25.04712868,55.15552139
Atlantis The Royal Residences, Palm Jumeirah,25.13776588,55.12739563
Harmony, Tilal Al Ghaf,25.02451324,55.23009872
Villa Lantana 2, Villa Lantana,25.07011986,55.23718262
Mirador La Coleccion 2, Mirador La Coleccion,25.04530525,55.25584412
Legacy Nova Villas, Jumeirah Park,25.04763222,55.16972351
Cherrywoods, Dubai Land,25.01808548,55.29189682
Jumeirah Luxury, Jumeirah Golf Estates,25.02050018,55.20862198
Harmony, Tilal Al Ghaf,25.02366066,55.22990799
Rosa, Arabian Ranches 2,25.03625298,55.27477646
Harmony, Tilal Al Ghaf,25.02317238,55.2305603
Cherrywoods, Dubai Land,25.01722908,55.28957748
Hayat Townhouses, Town Square,25.00196457,55.29855728
Park Villas, Jumeirah Village Circle,25.06674576,55.2087326
Heritage, Jumeirah Park,25.03977966,55.16116333
Avencia 2, Damac Hills 2,24.98304939,55.37971115
Canal Cove Frond B, Canal Cove Villas,25.11828232,55.13379288
Divine homes, Jumeirah Village Circle,25.05638885,55.20812225
FIVE Palm Jumeirah, Palm Jumeirah,25.10437202,55.14880753
Bachour Villas, Jumeirah Village Circle,25.0567627,55.19963074
Palma Residences, Palm Jumeirah,25.11301613,55.14736557
Al Manara Village, Umm Suqeim 3,25.14499283,55.21311188
Canal Cove Frond M, Canal Cove Villas,25.11928368,55.13106918
Canal Cove Frond I, Canal Cove Villas,25.12376976,55.12507248
Meadows 7, Meadows,25.06291771,55.17739487
Whispering Pines, Earth,25.02600098,55.19816589
Building 20, City Walk,25.20773506,55.26258087
Marwa Homes 2, Jumeirah Village Circle,25.04756927,55.20798492
District 8D, Jumeirah Village Triangle,25.04725456,55.18992615
Garden Homes Frond F, Garden Homes,25.12758064,55.1300621
La Rosa 4, Villanova,25.0762825,55.35730362
Cluster 28, Jumeirah Islands,25.05076981,55.16357803
Elan, Tilal Al Ghaf,25.02705383,55.23294449
Al Yelayiss 1, Dubai,25.02244568,55.31179428
Mansion 8, W Residences,25.10562134,55.11175919
Jumeirah Luxury, Jumeirah Golf Estates,25.02111244,55.20837784
Chorisia 1 Villas, Al Barari,25.09757233,55.30426788
Harmony, Tilal Al Ghaf,25.02332687,55.22952652
Westar Les Castelets, Jumeirah Village Circle,25.06624985,55.20630646
Park Villas, Jumeirah Village Circle,25.06863976,55.20575333
The Aldea, The Villa,25.08768845,55.36136246
Indigo Ville 1, Indigo Ville,25.06279945,55.21634674
Royal Park, Jumeirah Park,25.04040146,55.15853119
Bungalow Area, Green Community,25.00432205,55.16582489
Indigo Ville 6, Indigo Ville,25.05140114,55.2049942
The Hartland Villas, Sobha Hartland,25.17776871,55.30932617
Harmony, Tilal Al Ghaf,25.02398109,55.2280159
The Fields at D11 - MBRMC, District 11,25.11854172,55.34278488
Brookfield 1, Brookfield,25.02520943,55.24634552
Eden, The Valley,25.01785278,55.45431519
Naseem, Mudon,25.0226326,55.27517319
Westar Constellation, Jumeirah Village Circle,25.06217194,55.2156105
Dunes Hotel Apartment, Al Muhaisnah 1,25.28531265,55.40520477
Maeen 1, Maeen,25.08051682,55.16833115
Cherrywoods, Dubai Land,25.01576805,55.29100037
Eden, The Valley,25.01643181,55.45442581
Hacienda, The Villa,25.0870266,55.36056519
Cluster 09, Jumeirah Islands,25.06297684,55.15441132
Saih Shuaib 1, Jebel Ali,24.90284538,55.00289536
Frond B, Garden Homes,25.00431633,55.00637054
Legacy, Jumeirah Park,25.04448318,55.16013336
Garden Homes Frond A, Garden Homes,25.11991501,55.1415329
Canal Cove Frond L, Canal Cove Villas,25.12017632,55.12987518
Al Sufouh 1, Al Sufouh,25.10877991,55.16379929
Eden, The Valley,25.00608253,55.45343399
Mirador, Arabian Ranches,25.05776978,55.28355026
Westar Casablanca, Jumeirah Village Circle,25.05779266,55.21775818
Harmony, Tilal Al Ghaf,25.02478027,55.2298851
Murooj Al Furjan, Al Furjan,25.03005409,55.14511871
Casa, Arabian Ranches 2,25.03560448,55.26696777
Rasha, Arabian Ranches 2,25.03507996,55.26686859
District One West Phase I, District One,25.14474106,55.27760315
Regional, Jumeirah Park,25.05099487,55.14864731
Canal Cove Frond O, Canal Cove Villas,25.11764145,55.1332016
Canal Cove Villas, Palm Jumeirah,25.12030792,55.13041687
Spring, Arabian Ranches 3,25.06376457,55.32355499
Townhouses Area, Green Community West,24.99831963,55.16286469
Naseem, Mudon,25.01985741,55.26183319
Valencia Park, Jumeirah Village Circle,25.05920029,55.20027542
Whitefield 1, Whitefield,25.02816582,55.24986267
Cluster 12, Jumeirah Islands,25.06052017,55.15423203
Deema 3, Deema,25.07695007,55.174263
Signature Villas Frond O, Signature Villas,25.11762047,55.13318634
Picadilly Green, DAMAC Hills,25.02646446,55.25268936
Harmony, Tilal Al Ghaf,25.02321053,55.23059464
Harmony, Tilal Al Ghaf,25.02334213,55.23052979
Westar Terrace Garden, Jumeirah Village Circle,25.05966377,55.20845413
Casa Royale I, Casa Royale,25.06777,55.20627975
Indigo Ville 8, Indigo Ville,25.05581093,55.19804764
Akoya Play, Damac Hills 2,24.99446869,55.37193298
Spring, Arabian Ranches 3,25.06932068,55.32239914
Al Fattan Crystal Towers, Jumeirah Beach Residence,25.0805378,55.13541031
West Village, Al Furjan,25.02261734,55.14934921
Golden Sands 4, Mankhool,25.25213814,55.29588318
Nakheel Villas, Jumeirah Village Circle,25.05559921,55.20791626
Viceroy, Palm Jumeirah,25.10413742,55.147892
La Vie, Jumeirah Beach Residence,25.08045197,55.134655
Murooj Al Furjan, Al Furjan,25.02521896,55.14422989
Al Safa 1 Villas, Al Safa 1,25.17476273,55.23917007
Deema 2, Deema,25.07665825,55.17127991
Avencia 2, Damac Hills 2,24.99692154,55.39228439
Opera Compound, Al Barsha 1,25.11190796,55.19888306
Murano Residences 4, Murano Residences,25.0250473,55.14036942
La Mer North Island, La Mer,25.22956085,55.25816345
Signature Villas Frond B, Signature Villas,25.11827278,55.13380432
Frond C, Garden Homes,25.00035095,54.98042297
Cluster 24, Jumeirah Islands,25.05290794,55.16402817
Elite Business Bay Residence, Business Bay,25.17998123,55.26597977
One at Palm Jumeirah, Palm Jumeirah,25.11320877,55.13893127
Rosa, Arabian Ranches 2,25.05364609,55.27082825
Nad Al Sheba 4, Nad Al Sheba,25.13574982,55.36689758
Al Tarad Street, Jumeirah 3,25.18831825,55.23693085
The Mansions, Jumeirah Islands,25.06047821,55.15426254
Cluster 36, Jumeirah Islands,25.05263138,55.15591431
Westar Casablanca, Jumeirah Village Circle,25.05763626,55.21785736
Tameem Villas, Mirdif,25.22290421,55.42198944
Comfy Villas, Jumeirah Village Circle,25.06675911,55.21406937
Jumeirah Islands, Dubai,25.05520058,55.15875626
Meadows 4, Meadows,25.06711006,55.15669632
Violet, Al Murooj Complex,25.20381165,55.27588654
Forat, The Lakes,25.07789993,55.16836166
Marina Residences, Palm Jumeirah,25.11309433,55.13690567
Indigo Ville 7, Indigo Ville,25.0585289,55.1980896
Al Mizhar 1, Al Mizhar,25.24621582,55.44162369
Akoya Selfie, Damac Hills 2,24.97810936,55.38094711
Garden Hall, Contemporary Cluster,25.0555706,55.15685272
Manazel Al Barsha, Al Barsha 1,25.11349869,55.20035934
Contemporary Cluster, Jumeirah Islands,25.06516457,55.15156174
Al Sufouh Villas by Meraas, Al Sufouh 1,25.12921143,55.18887329
Oak Villas, Al Barsha 1,25.11103439,55.19513321
Canal Cove Frond G, Canal Cove Villas,25.12301826,55.127491
Somerset Mews, Jumeirah Village Circle,25.06740379,55.21464539
Harmony 2, Tilal Al Ghaf,25.01891708,55.2232933
Cityland Mall, Wadi Al Safa 3,25.066782,55.29958725
Al Quoz 1, Al Quoz,25.16839409,55.25630951
Olive Point, Earth,25.02489281,55.1937027
Cluster 5, The Sustainable City,25.03026962,55.27972412
Nad Al Sheba 3, Nad Al Sheba,25.15625191,55.37515259
Bahya Villas, Avencia,24.9849205,55.37989044
Picadilly Green, DAMAC Hills,25.02784348,55.26271439
One at Palm Jumeirah, Palm Jumeirah,25.10327339,55.1500206
Garden Homes Frond L, Garden Homes,25.11512375,55.12157822
Al Muhaisnah 3, Al Muhaisnah,25.27122688,55.4042511
Victory Heights, Dubai Sports City,25.04022026,55.21541214
Signature Villas XIV, Jumeirah Village Circle,25.04879189,55.20343399
Wildflower, Earth,25.01958466,55.19509888
Indigo Ville, Jumeirah Village Circle,25.06283951,55.21638489
Green Acres, DAMAC Hills,25.02939034,55.26363754
Emirates Oasis Villas, Umm Al Sheif,25.1339817,55.21231461
Al Wuheida, Deira,25.28956795,55.34606934
Entertainment Foyer, Oasis Clusters,25.05792236,55.15393829
Al Souk Al Kabeer Street, Al Souk Al Kabeer,25.26810265,55.30014038
Al Aweer Village, Al Aweer,25.17565727,55.5469017
Mushrif Park, Dubai,25.21421051,55.44816589
Mankhool 455, Mankhool,25.25012779,55.2989769
Hayat Boulevard, Town Square,25.00373077,55.29703522
Al Quoz 4 Villas, Al Quoz 4,25.15193367,55.2537384
The Residences, Downtown Dubai,25.19288445,55.27353287
W Residences, Palm Jumeirah,25.10841942,55.11091614
Nadd Al Hammar Villas, Nadd Al Hammar,25.20043182,55.3862648
Eleganz by Danube, Jumeirah Village Circle,25.04919243,55.19751358
Al Twar 3, Al Twar,25.25182152,55.39456558
Al Warqa'a 2 Villas, Al Warqa'a 2,25.20469666,55.41099167
City of Arabia, Dubai,25.08384514,55.32777786
BLVD Crescent, Downtown Dubai,25.1916008,55.27079391
The Sustainable City, Dubai,25.02783585,55.27726364
Umm Suqeim, Dubai,25.16362,55.21453857
Mohammad Bin Rashid Gardens, Dubai,25.10686874,55.27479553
The Villa, Dubai,25.08594322,55.34969711
Indigo Ville 5, Indigo Ville,25.05039787,55.20461273
The Cove, Dubai Creek Harbour (The Lagoons),25.20280838,55.3431015
Al Quoz, Dubai,25.13493156,55.23682785
Living Legends, Dubai,25.08686829,55.29960632
Wadi Al Safa 3, Dubai,25.11960602,55.31412506
Al Khawaneej, Dubai,25.23277283,55.50810242
District 11, Mohammed Bin Rashid City,25.12528992,55.35437012
Meadows, Dubai,25.07106209,55.15377045
Splendour Villas, Al Safa 1,25.17107964,55.23489761
Millennium Estates, Meydan Gated Community,25.14388657,55.29361343
Saheel, Arabian Ranches,25.05353355,55.25652313
The Aldea, The Villa,25.08060837,55.35565567
The Mansions, Jumeirah Islands,25.05315018,55.16061401
Novelia, Victory Heights,25.03116226,55.21113968
Chorisia 2 Villas, Al Barari,25.1001873,55.32217789
Meadows 5, Meadows,25.06229591,55.16181564
Alvorada 3, Alvorada,25.04412079,55.26477051
District 4C, Jumeirah Village Triangle,25.04460335,55.19019699
Morella, Victory Heights,25.03929901,55.20706177
Carmen, Victory Heights,25.03408813,55.21450043
Master View, European Clusters,25.05704689,55.15390396
Fairway Vistas, Dubai Hills,25.12286186,55.26808929
The Sundials, Earth,25.01880646,55.19102097
Terra Nova, Arabian Ranches,25.05048752,55.28122711
Trump Estates, DAMAC Hills,25.02100945,55.24449921
Signature Villas Frond K, Signature Villas,25.12117767,55.12848282
Parkway Vistas, Dubai Hills Estate,25.12491417,55.26455688
Phase 1, Al Furjan,25.02503014,55.14580917
Al Furjan, Dubai,25.02261734,55.14934921
The Mansions, Jumeirah Islands,25.05786705,55.15548706
Sanctuary Falls, Earth,25.02180099,55.18795395
Lime Tree Valley, Earth,25.01586914,55.19730759
Sienna Views, Fire,25.01779556,55.21046066
Casablanca Boutique Villas, Coursetia,24.98724174,55.38092041
Sector H, Emirates Hills,25.07460785,55.16838074
Millennium Estates, Meydan Gated Community,25.14345932,55.29290009
Signature Villas, Emirates Hills Villas,25.06603622,55.17542648
Sienna Lakes, Fire,25.01446915,55.21151352
Umm Al Sheif Villas, Umm Al Sheif,25.13277245,55.20520782
C Villas, Living Legends,25.08151054,55.29502869
Sector P, Emirates Hills,25.07413292,55.1811142
Calida, Victory Heights,25.0408535,55.20861816
District 5B, Jumeirah Village Triangle,25.04941559,55.19047165
Al Manara, Dubai,25.14160347,55.21226501
Casa Familia, Green Community Motor City,25.04113579,55.24132919
Umm Suqeim Road, Umm Suqeim,25.11743164,55.20998764
Al Maskan, Al Jafiliya,25.23436165,55.28562927
Casa Royale II, Casa Royale,25.0680275,55.20650482
Garden Homes, Palm Jumeirah,25.12029648,55.13041306
Package 1A, Jumeirah Park,25.04716873,55.15562439
Chorisia 2 Villas, Al Barari,25.10006714,55.32263565
Orange Lake, Fire,25.02720642,55.20421982
Terra Nova, Arabian Ranches,25.05004311,55.27991104
Lunaria, Al Barari Villas,25.10101509,55.32240295
Flame Tree Ridge, Fire,25.0158329,55.20602036
Al Quoz 1 Villas, Al Quoz 1,25.17014885,55.2592392
Brookfield 3, Brookfield,25.02513123,55.24647141
Sector W, Emirates Hills,25.07514763,55.1830368
Signature Villas Frond P, Signature Villas,25.11693764,55.13421249
Garden Homes Frond N, Garden Homes,25.11202431,55.12729263
The Mansions, Jumeirah Islands,25.0520916,55.15979385
Regional, Jumeirah Park,25.05173874,55.14612579
Terra Nova, Arabian Ranches,25.05133057,55.28048706
Signature Villas Frond E, Signature Villas,25.12082291,55.13041306
Signature Villas Frond A, Signature Villas,25.11767578,55.13505936
District 4C, Jumeirah Village Triangle,25.04489136,55.19036484
Chorisia 2 Villas, Al Barari,25.10039711,55.32258224
Esmeralda, Victory Heights,25.0266819,55.21292877
Bloomingdale Townhouses, Bloomingdale,25.03786087,55.20627975
District 3A, Jumeirah Village Triangle,25.0415802,55.18158722
The Parkway at Dubai Hills, Dubai Hills,25.12275505,55.26804733
Millennium Estates, Meydan Gated Community,25.16027451,55.28637695
District 9A, Jumeirah Village Triangle,25.04310226,55.18034363
Hattan 1, Hattan,25.07635307,55.16391373
Grand Paradise I, Grand Paradise,25.05690384,55.1983223
The Park Villas, DAMAC Hills,25.0263195,55.25984955
Signature Villas Frond M, Signature Villas,25.11927223,55.13105774
Prime villa, Dubai Sports City,25.03119278,55.22209167
The Centro, The Villa,25.0916481,55.36897278
Aseel, Arabian Ranches,25.04618073,55.27256012
DAMAC Villas by Paramount Hotels and Resorts, DAMAC Hills,25.03075027,55.26299286
Terra Nova, Arabian Ranches,25.04765892,55.27359009
Grand Paradise II, Grand Paradise,25.05691719,55.19833755
Yellow Villa, Jumeirah Village Circle,25.05680466,55.20042419
Naseem, Mudon,25.02236938,55.27593994
Parkway Vistas, Dubai Hills Estate,25.12483406,55.2645607
Harmony, Tilal Al Ghaf,25.02303505,55.23054886
Cluster 14, Jumeirah Islands,25.05915642,55.15548706
Whitefield 2, Whitefield,25.02855492,55.25054932
The Mansions, Jumeirah Islands,25.05475426,55.15855789
Nakheel Townhouses, Jumeirah Village Circle,25.05597687,55.21661377
Picadilly Green, DAMAC Hills,25.03104019,55.26215744
Frond B, Signature Villas,24.99552727,54.98182297
Nad Al Sheba 4, Nad Al Sheba,25.14354515,55.34753418
La Avenida 2, La Avenida,25.05261421,55.27311707
Redwood Avenue, Fire,25.01950645,55.20741653
Jumeirah Zabeel Saray, The Crescent,25.09826469,55.12360001
Signature Villas Frond D, Signature Villas,25.11992455,55.13161469
Al Jafiliya Villas, Al Jafiliya,25.2378788,55.28601456
Picadilly Green, DAMAC Hills,25.03109932,55.26158142
The Aldea, The Villa,25.08528328,55.35285568
Al Jafiliya Villas, Al Jafiliya,25.24068642,55.29073334
The Courtyard, Al Quoz 1,25.1433239,55.22350311
Al Mahra, Arabian Ranches,25.04777527,55.27633667
Luxury Villa Area, Green Community East,25.00538254,55.16262054
Master View, Mediterranean Clusters,25.05591965,55.15510941
Al Jafiliya Villas, Al Jafiliya,25.23784065,55.28394318
Flora, DAMAC Hills,25.02338982,55.25783539
Ponderosa, The Villa,25.08057594,55.35102081
Malta, Damac Lagoons,25.0082531,55.23078918
Jaf8, Al Jafiliya,25.23771858,55.28344345
B Villas, Living Legends,25.08765984,55.30051422
District 1A, Jumeirah Village Triangle,25.03336525,55.17172241
Al Thanya, Umm Suqeim 2,25.14018059,55.20446014
Jumeirah 1, Jumeirah,25.21013832,55.24371338
Signature Villas Frond C, Signature Villas,25.11907959,55.13266754
Primrose, Damac Hills 2,24.98793221,55.37497711
Al Warqa'a 2, Al Warqa'a,25.20446396,55.41117096
Family Villa Area, Green Community East,25.00537872,55.16057587
Jumeirah, Dubai,25.18038559,55.22306061
Street 7B, Al Barsha 2,25.10292053,55.22403336
Al Jafiliya, Dubai,25.23784065,55.28394318
Al Mizhar 2, Al Mizhar,25.24359512,55.46100616
Green Community West, Green Community,24.99783325,55.1635704
Al Twar 4, Al Twar,25.26167679,55.40009689
Picadilly Green, DAMAC Hills,25.02902031,55.26281357
Trump Estates, DAMAC Hills,25.01963806,55.24963379
