,id,beds,baths,rating,reviews,capacity,title,revenue,occ,adr,lat,lng
0,abnb_552421209050303987,2,2.0,4.4,3,4,Marina and The palm View Apartment,1050.47,5.26,1050.47,25.08883,55.14809
0,abnb_594154603472326209,2,2.0,,,4,Dubai Fully equipped 2BR shortly to drive in DUBAI,1050.47,3.57,1050.47,25.1792,55.2917
0,abnb_46873279,2,3.5,5.0,4,4,Lovely 2 bed on Marina Walk & 5 mins to beach,1046.8,50.0,1046.8,25.0716,55.1302
0,abnb_918926648366178134,2,2.5,,,4,Prime location-luxury furnished,1043.12,100.0,521.56,25.1856887,55.2742299
0,abnb_51791225,2,2.5,4.2,5,4,Dreamy 2BR at Rimal 1 JBR,1043.12,100.0,1043.12,25.07667,55.13492
0,abnb_1151305107455226289,2,2.5,,,4,Dubai Creek Escape - Astonishing Creek Views,1039.45,3.57,1039.45,25.2062,55.3439
0,abnb_858860235013068363,2,2.5,4.0,3,4,Modern 2BDR in JBR with Marina view,1035.78,6.9,517.89,25.08159,55.13754
0,abnb_976070118669827782,2,3.0,,,4,Deluxe Two Bedroom Apartment Near Al Rigga Metro,1035.78,3.57,1035.78,25.256721299,55.335242049
0,abnb_54178723,2,2.5,4.4,18,5,Stunning 2BD Golf View | Elite 9 | Sport City,1032.11,100.0,516.05,25.03551,55.22375
0,abnb_805561665126394450,2,2.0,4.4,8,4,Luxurious 2BDR at Sobha Hartland,1028.43,3.03,1028.43,25.1808,55.30378
0,abnb_1163525940487797619,2,2.0,,,4,"Blueground | JLT, lake view, fully furnished",1024.76,25.0,1024.76,25.0654,55.1408
0,abnb_953400452948150665,2,2.0,,,4,Two Bedroom Apartment Near Mashreq Metro By E R,1006.4,6.06,503.2,25.113580032,55.189642793
0,abnb_765000734115292352,2,3.0,,,4,Two Bedroom Apartment in Downtown Near Dubai Opera,1002.72,5.88,1002.72,25.1937032,55.2725735
0,abnb_853341116725933057,2,2.0,5.0,1,4,Cozy - 2BR in Dubai Marina,1002.72,3.57,1002.72,25.088080733,55.147538517
0,abnb_1180841981017675285,2,2.5,,,4,Deluxe apartment in Business Bay,999.05,22.22,499.52,25.1895,55.2824
0,abnb_912402956315832601,2,2.5,,,6,Bed in shared space | Dubai marina,999.05,12.9,249.76,25.08818,55.1472
0,abnb_765619107459642856,2,2.5,1.0,1,5,Furnished Apt like your OWN HOME,999.05,6.9,499.52,25.0710511,55.1391852
0,abnb_1083796038301398844,2,3.0,5.0,4,4,Address creek harbour-Luxury family home top floor,999.05,3.57,999.05,25.209647528,55.344189617
0,vrbo_3801600,2,2.0,,0,4,"Huge Apartment on JBR beach

",999.05,3.57,999.05,25.076984,55.138709
0,abnb_41869811,2,2.5,4.1,9,4,SERVICED TWO BEDROOM APARTMENT FOR 4 PERSON,999.05,3.57,999.05,25.11427,55.20703
0,abnb_856984793590030563,2,2.5,,,6,Beautiful Marina view 2 bedroom,995.38,100.0,995.38,25.07283,55.13103
0,abnb_1015935464070723152,2,2.0,5.0,5,1,Master bedroom + Cleaning | 10 mins walk to metro,991.7,47.62,99.17,25.252453537,55.294342604
0,abnb_626001413708425492,2,2.0,5.0,14,4,Most Luxurious 2BDR on Address JBR & Private Beach,984.36,10.0,984.36,25.07236,55.12724
0,abnb_890305209462062233,2,2.0,,,3,Brand NEW 2BR AG Residence in JVC Dubai,973.34,3.57,973.34,25.0667,55.212
0,abnb_1089611525384764372,2,2.0,5.0,2,4,2 Beds Hall Kitchen & 2 toilets,969.67,10.0,323.22,25.0407,55.1925
0,abnb_862658942145315508,2,2.0,,,4,Spacious 2 Bedroom Apartment in Dubai,965.99,3.57,965.99,25.07858,55.14415
0,abnb_1041008609377911810,2,2.0,,,6,Amazing Modern apartment in Azizi Riveria 413,958.65,12.5,958.65,25.170351665,55.307195478
0,abnb_1170421425061778532,2,2.0,4.5,2,4,Wake up in amenities of Dubai.,951.3,40.0,237.83,25.21757818,55.330578607
0,abnb_1175903249223863491,2,2.5,5.0,2,4,2BR | Downtown Views | Direct access to Dubai Mall,951.3,10.0,951.3,25.20179021,55.280575398
0,abnb_1115263624632089174,2,2.5,,,5,A cosy home in JBR Dubai,943.95,100.0,471.98,25.0804,55.1379
0,abnb_1152654855010518538,2,2.5,,,4,"Elegant 2 BDR Apt, King and Single Beds (104 D2)",940.28,100.0,470.14,25.22078,55.27326
0,abnb_646750563805343405,2,3.0,5.0,1,4,Two Bedroom Apartment Near Gold Souk,940.28,40.0,470.14,25.27861,55.30367
0,abnb_812869192549342401,2,2.0,,,6,Remarkable and Cozy 2BR,936.61,6.9,468.3,25.18167,55.27983
0,abnb_1156964937896905567,2,1.0,,,2,Timeless Elegance: 2BR Apartment in JVC,929.26,6.9,464.63,25.0559,55.2012
0,abnb_1178053515605447149,2,2.0,,,4,Ground floor & private garden! Burj Khalifa View,925.59,7.69,925.59,25.18975565,55.276585647
0,abnb_1172454840564110069,2,2.0,,,4,Two Bedroom Suite Near Safeer Tower 2 Business Bay,925.59,6.67,925.59,25.181407605,55.2768828
0,vrbo_3787582,2,2.0,,0,4,"Tranquil 2BR Haven, Open Kitchen, Balcony view near the community Malibu Bay.",918.24,3.57,918.24,25.00705,55.320653
0,abnb_898979890674045471,2,2.0,5.0,1,4,Scenic 2BR at 52 | 42 Tower 1 Dubai Marina,914.57,9.09,914.57,25.0713737,55.1249435
0,abnb_762632258039747630,2,2.0,5.0,1,4,bnbmehomes | Modern nxt to Nakheel Mall Luxury Apt,910.9,3.57,910.9,25.1158,55.1352
0,abnb_759897774633089861,2,2.0,5.0,6,4,Superb Burj Khalifa view 2bed apartment,910.9,3.57,910.9,25.18664,55.27327
0,abnb_1052242158817669687,2,1.0,,,4,Oudah Tower Dubai,907.22,3.57,907.22,25.0460369,55.2073567
0,abnb_1103302223128877070,2,2.0,,,4,Dubai(GLITZ3)Majestic Lux Holiday Home(2BR-4PAX),903.55,100.0,903.55,25.039,55.246
0,abnb_1025950524148351267,2,2.5,,,4,2 Bedrooms cozy apartment,903.55,10.0,301.18,25.18189588,55.375808679
0,abnb_920866941188087835,2,1.0,,,6,Apartment in Dubai,903.55,8.11,301.18,25.110460202,55.196686112
0,abnb_672718627440915216,2,2.5,4.6,22,8,"2 bedroom apt in the heart of Boulevard,Downtown",903.55,7.69,451.78,25.191367998,55.274507068
0,abnb_1160790063562413091,2,2.0,,,4,Staycae - 2bedroom Aykon in Business Bay,903.55,7.14,903.55,25.18,55.2523
0,abnb_1099650429944686059,2,1.0,,,5,Lovely entire 1 bedroom flat,903.55,6.9,451.78,25.243507019,55.277390046
0,abnb_878133663599479478,2,2.5,1.0,1,4,Reehan 2,903.55,4.35,451.78,25.19869,55.2733
0,abnb_913670545583738610,2,2.5,,,4,Two Bedroom Apartment in Hotel-Near Metro,899.88,3.57,899.88,25.277331,55.34859
0,abnb_975124273424926122,2,2.0,,,4,Комната койко-место Бонд плаза,892.53,100.0,99.17,25.0945675,55.1781607
0,abnb_1178980749084776660,2,2.0,,,4,Charming 2BR w/ Burj Khalifa Views in Business Bay,888.86,100.0,444.43,25.187285542,55.282261881
0,abnb_833477416699087299,2,2.0,4.0,1,6,Bed space available in dubai,881.51,17.65,58.77,25.28852,55.3763
0,abnb_6721470,2,3.0,4.4,3,5,2 Bedroom apartment for short term rental,881.51,11.11,881.51,25.10007,55.1717
0,abnb_645145313700618560,2,1.5,4.0,1,4,2 Bedroom Apartment for Rent in JVC,877.84,3.57,877.84,25.20532,55.27115
0,abnb_1169319433114210043,2,2.0,,,4,2BR Apartment Business Bay Burj Al Arab Panorama,874.17,25.0,874.17,25.1804,55.2519
0,abnb_22050017,2,2.5,5.0,3,4,Lovely 2 bedroom apartment with Pool & Gym,870.5,18.75,290.17,25.092029324,55.384199694
0,abnb_48335720,2,2.0,4.6,20,4,"Fully Furnished and Modern 2 BR Apartment, Dubai",870.5,8.33,435.25,25.00666,55.29545
0,abnb_1151967419137571566,2,2.5,,,5,Amazing 2BR Apt With Burj Khalifa Views,870.5,3.57,870.5,25.1859,55.2911
0,abnb_1158475212118979431,2,2.5,,,10,Homey 2BR apartment in Sobha Hartland,866.82,14.29,866.82,25.177367402,55.308909609
0,abnb_949880403088139341,2,2.0,,,4,Entire Apartment Ground Floor Large Terrace & pool,866.82,11.76,433.41,25.116378,55.1384068
0,abnb_39519636,2,2.0,4.2,106,4,Standard Two Bedrooms Apartment in Barsha Heights,866.82,5.56,433.41,25.092918916,55.176902971
0,vrbo_3799723,2,2.0,,0,4,"Primestay - Address Harbour Point T2 2BR, Creek Harbour",859.48,3.57,859.48,25.20728,55.345144
0,abnb_811342776341736631,2,3.0,4.8,6,4,2BR Paramount Midtown with Burj Khalifa view,855.8,5.88,855.8,25.2057,55.27799
0,abnb_1054411981467679474,2,3.0,,,6,Townhouse villa Damac hills 2,852.13,3.57,852.13,24.987691157,55.374987982
0,abnb_1116508168412907299,2,2.0,,,4,2br Sea View Apartment,844.78,3.57,844.78,25.2407,55.2536
0,abnb_1185946080891804198,2,2.0,5.0,1,4,Amazing view | 2br Apartment,841.11,100.0,841.11,25.098442322,55.141003244
0,abnb_717221368925822828,2,2.0,,,8,New 2 Bedroom in Business Bay,841.11,5.26,841.11,25.18278,55.28497
0,abnb_1150522992300672874,2,2.0,,,2,غرفه مستر/ master room,837.44,18.18,139.57,25.129060494,55.401525512
0,abnb_995525930835294040,2,2.0,,,8,Skyline Views-SZR World-1001,837.44,17.65,69.79,25.069398034,55.134625157
0,abnb_1181800191565805616,2,2.0,,,6,Amazing Beachfront 2B with Balcony in Marina Vista,819.07,100.0,819.07,25.0977,55.1403
0,abnb_594147143310775765,2,2.5,4.8,14,6,"New 2BHK near Beach, World Trade Center, Downtown",815.4,6.9,407.7,25.228783,55.262321
0,abnb_878214613133720144,2,2.5,,,4,Two bedroom apartment,811.73,3.57,811.73,25.191931396,55.271081954
0,abnb_961735047887060570,2,2.0,,,4,Two Bedroom Apartment Near Moe By E R,808.05,3.57,808.05,25.114293346,55.19552672
0,abnb_782850557682186244,2,2.0,5.0,2,5,Serene Apt w/ Large Patio Cls to Bluewaters & JBR,797.04,100.0,797.04,25.07166,55.12577
0,abnb_997530052202651428,2,2.0,,,4,Luxury charming 2 Bedroom Home,797.04,3.7,797.04,25.06748986,55.206420916
0,abnb_52849228,2,2.5,4.8,28,4,Gorgeous 2BR Apt with Incredible Marina Views!,793.36,28.57,396.68,25.08065,55.14093
0,abnb_38924224,2,1.5,4.2,6,4,Dubai Hotel Apartment very conveniently located,789.69,6.25,789.69,25.06881,55.20376
0,abnb_1153038857836632108,2,2.5,5.0,1,6,Pool Access! 2BR Oasis w Marina Views near Beach,786.02,100.0,786.02,25.0832,55.1413
0,abnb_1162807258030551789,2,3.0,5.0,1,4,Balcony Apartment 15 min to Burj,786.02,15.38,393.01,25.150378182,55.296977994
0,abnb_1065801560023025029,2,1.5,,,4,Fully Furnished 1 BR Apartment,786.02,3.7,393.01,25.06512,55.21229
0,abnb_956369991436641201,2,2.5,,,4,"Livbnb Suite - 2BR w/ Sea & Ain View, nxt to Beach",778.67,33.33,778.67,25.0777094,55.1339787
0,abnb_1162190296676508034,2,2.0,,,6,Luxury Apt at Madison 2 Bedroom with Balcony,771.32,33.33,771.32,25.099923906,55.176053131
0,abnb_862040545352242822,2,2.5,4.5,2,4,Decorative Two Bedroom Apartment in Meydan,771.32,11.11,385.66,25.15642,55.29304
0,abnb_938911949474590296,2,2.5,,,5,Superbe 2 bedroom Dowtown Burj Khalifa,771.32,3.57,771.32,25.1897902,55.2707598
0,abnb_993245046551357520,2,1.5,,,4,Stunning 2BR Apt| Creek Harbour | For Family |,767.65,50.0,767.65,25.20424012,55.344937466
0,abnb_954043812015930924,2,2.0,3.0,2,1,Luxurious apartment furnished,767.65,16.92,69.79,25.16675229,55.415531401
0,abnb_1172966238378037136,2,2.0,,,4,Beautiful 2 Bed Apartment in 5242,760.31,7.14,760.31,25.070179383,55.126521033
0,vrbo_3423186,2,2.5,,0,5,City View| 2BR Damac Park Tower B,760.31,3.57,760.31,25.207366,55.279919
0,abnb_1163714064001441474,2,1.0,,,4,Large 2 bedroom - metro at 2 min,752.96,3.85,752.96,25.008972197,55.133395236
0,abnb_593177280655099093,2,1.0,,,4,Modern 2 bed apartment in Downtown Dubai,752.96,3.57,752.96,25.19696,55.27349
0,abnb_41173181,2,2.0,,,4,Central Town Square,749.29,100.0,374.64,25.0033,55.2913
0,abnb_873538734094272731,2,2.0,,,4,Live Dubai's Lifestyle,749.29,10.0,749.29,25.20833,55.34799
0,abnb_1184043748219432063,2,2.0,,,4,Spacious 2BR Next to Meydan Racecourse w/ Balcony,745.61,100.0,745.61,25.165063591,55.308243088
0,abnb_948942636732559544,2,1.0,,,4,"Feel the peace, joy and serenity",734.6,100.0,146.92,25.259817961,55.305204052
0,abnb_798587836062580357,2,1.0,,,5,jumeirah beach dubai,734.6,27.03,36.73,25.08027,55.13909
0,abnb_999841061840563194,2,2.5,,,4,Luxurious 2BHK Balcony |Close To Mall of Emirates,723.58,100.0,361.79,25.117407062,55.199612179
0,vrbo_9677647ha,2,2.5,0.0,0,4,Charming 2BR in JBR with Amazing Marina Views!,719.9,8.33,719.9,25.080309,55.137909
0,abnb_924322542100366486,2,2.5,,,5,Luxury JBR Apartment,701.54,100.0,701.54,25.0728716,55.129994
0,abnb_626422821904444071,2,2.5,5.0,3,5,Cozy 2 bedroom with direct lake access.,701.54,20.0,701.54,25.090893,55.171841
0,abnb_1175797656649026206,2,3.5,,,4,Bluewaters (2 Bedroom + maid),701.54,9.09,701.54,25.078,55.1229
0,abnb_40079775,2,2.0,4.6,12,5,Amazing 2 BR Apartment with 5* Hotel Facilities,697.87,100.0,697.87,25.05249,55.19659
0,abnb_1122391344253248540,2,6.0,,,2,sulafa 3103,697.87,6.9,348.93,25.090932358,55.149406332
0,abnb_607480430648841311,2,2.5,4.5,6,5,Apt w/ Dubai Luxury Experience Nxt to Burj Khalifa,690.52,100.0,690.52,25.20644,55.2629
0,abnb_740929722508655612,2,2.0,,,4,2 bedroom Apartment|Amwaj| JBR,690.52,14.29,690.52,25.07542,55.13192
0,abnb_712827562504526155,2,2.5,5.0,1,4,Upgraded 2 BR - JBR the Walk - Near Beach,690.52,7.14,690.52,25.076596481,55.134939263
0,abnb_908377704401762445,2,2.0,,,5,Two Furnished Master Bedrooms,690.52,6.9,345.26,25.280930798,55.362755374
0,abnb_47484678,2,2.0,,,4,2BR Panaromic Views of Sheikh Zayed Road  AlBarsha,690.52,3.57,690.52,25.112865614,55.194194074
0,abnb_1181811415357459178,2,1.0,,,4,"Stylish 2BR in Dubai Hills, Near Dubai Hills Mall",686.85,100.0,686.85,25.098738065,55.245055222
0,abnb_1045970156161414236,2,2.0,,,6,Super premium room,675.83,6.9,337.91,25.204816768,55.270654075
0,abnb_853268323232138638,2,3.0,3.6,5,4,LUXFolio Retreats - Spacious Upgraded Marina Unit,675.83,5.88,675.83,25.07234,55.13734
0,abnb_786664276741590127,2,1.5,,,5,Cozy 2BR in Trendy JLT- Walk to Metro/Everything,672.15,50.0,672.15,25.06487,55.13863
0,abnb_1180237500805412848,2,1.5,,,4,Brand new building (,672.15,37.5,224.05,24.982555408,55.092428629
0,abnb_1056192649250695296,2,2.0,,,4,Two Bedroom apartment Near Alqiyadah Metro,664.81,3.57,664.81,25.276831289,55.348915156
0,abnb_1039028331865378768,2,2.0,,,4,Apartment In The Heart Of Dubai!,664.81,3.57,664.81,25.185962359,55.273113382
0,abnb_47822309,2,2.0,4.0,5,5,Two Bedroom Apartment-Closed To Dubai Frame,653.79,7.14,653.79,25.23461,55.30696
0,abnb_52156980,2,2.0,4.2,4,4,2 BHK with Balconies with a view of Al Barari,650.12,3.57,650.12,25.09081,55.31711
0,abnb_1174619688582501467,2,1.0,5.0,1,6,Gorgeous 2B Apt with Balcony in Dubai Old town,646.44,9.09,646.44,25.1889,55.2728
0,abnb_870371821265930259,2,3.0,1.0,1,5,Great view and fully equipped.,646.44,3.57,646.44,25.09863,55.31229
0,abnb_53246561,2,2.0,4.6,17,4,Lovely 2 Bedroom Rental Unit with Pool HighView,642.77,3.57,642.77,25.08786,55.147476
0,abnb_1048505784283751600,2,2.0,,,4,Modern 2 Bedroom with Pool & Gym,639.1,3.57,639.1,25.003297298,55.29111009
0,abnb_923297345353713265,2,1.5,,,2,New renovated cozy apartment.,628.08,14.29,69.79,25.267588834,55.32763594
0,abnb_917129044101173297,2,3.0,,,5,Downtown luxurious apartment,609.71,3.57,609.71,25.190905252,55.27652093
0,abnb_879491947488112415,2,2.0,,,1,Master - Private Refrigerator - Free Parking,602.37,12.9,150.59,25.15117,55.39733
0,abnb_1141022278076361300,2,2.0,,,4,2bhk avail Jantomay& Agstto nov,598.69,100.0,598.69,25.1263,55.4045
0,abnb_39064363,2,2.0,,,4,Luxury 5 stars Two Bedroom Apartments 1 min metro,598.69,3.57,598.69,25.10231,55.17497
0,abnb_39065524,2,2.0,,,4,Two Bedroom Apartments Luxury close to DIC Metro,598.69,3.57,598.69,25.10098,55.17475
0,abnb_39064824,2,2.0,,,4,Lavish Two Bedroom Apartments - 1 min to metro,598.69,3.57,598.69,25.10216,55.17434
0,abnb_39064188,2,2.0,,,4,Super Two Bedroom Apartment 1 min to metro,598.69,3.57,598.69,25.10238,55.17279
0,abnb_1134825316316162868,2,1.0,,,6,"""Sea Skyline: Downtown Dubai""",598.69,3.57,598.69,25.1911,55.2699
0,abnb_1168741033057558070,2,3.0,4.6,3,6,Luxurious Stay/ 2BR/ 3 Beds / Burj Khalifa View,591.35,50.0,591.35,25.18337585,55.274949392
0,abnb_52943855,2,2.5,5.0,3,5,Dubai Marina 2 Bedroom Hall Apartment,591.35,3.57,591.35,25.072405,55.137878
0,abnb_833963844730657523,2,2.0,5.0,1,5,Luxury 2 Bed Apartment in La Mer,587.68,3.57,587.68,25.23982,55.25293
0,abnb_1101329840231979240,2,1.0,,,4,2BR Apartment near Dubai Metro Train,580.33,3.57,580.33,25.10001,55.1738
0,abnb_53884419,2,2.0,4.0,14,4,Amazing Contemporary 2BR in Dubai South,565.64,25.0,282.82,24.9453,55.2097
0,abnb_1141279249653398746,2,2.5,,,4,2 Large Rooms 3 Bedroom Apartment on the beach,565.64,3.57,565.64,25.078440529,55.13376543
0,abnb_887458895540127071,2,2.0,,,4,Elegant sea view apartment in Beachfront,565.64,3.57,565.64,25.09736,55.14019
0,abnb_1125432897052552273,2,1.0,1.0,1,3,Hostel ResortVIP -1bed in 8 bed mix or female dorm,561.97,25.0,62.44,25.083235973,55.141225821
0,abnb_1173815442486117653,2,2.5,,,4,Classic Vintage 2bdr In Rimal Jbr,554.62,9.09,554.62,25.075628739,55.135404228
0,abnb_873917783874337619,2,3.0,,,4,2 Bedroom Spacious Mirdif Hills,550.95,10.0,550.95,25.22535,55.44074
0,vrbo_8654529ha,2,2.0,4.0,2,6,Beautiful 2 Bed Apartment,550.95,3.57,550.95,25.08904696,55.15083208
0,abnb_1171124722433010445,2,2.0,5.0,3,6,Stunning 2 BHK with Marina view,547.27,7.14,547.27,25.08121078,55.140062267
0,abnb_918660456669698707,2,2.5,,,4,Jade seaview 2BHK at JBR with child free policy,547.27,3.57,547.27,25.078285978,55.133374287
0,abnb_917863780044533678,2,2.5,,,4,Emerald seaview 2BHK at JBR with child free policy,547.27,3.57,547.27,25.074434809,55.130110476
0,abnb_849169483566546512,2,2.5,,,4,Splendid 2BR apartment in Canal Views,547.27,3.57,547.27,25.18876,55.28469
0,abnb_889671239461214459,2,2.5,1.0,1,4,Unique 2BR apartment in Sport City Dubai,543.6,3.57,543.6,25.04095,55.21775
0,vrbo_11517260ha,2,2.5,,,5,JBR Walk# Amwaj Suites - 2 BR# Beach Access#Sleeps5,539.93,70.0,25.71,25.109362,55.16062
0,abnb_748178655911133272,2,3.0,,,4,Two Bedroom Apartment Near Internet City Metro 14,536.25,3.57,536.25,25.10341,55.17276
0,vrbo_9616838ha,2,2.5,0.0,0,4,Serene 2BR Apartment with Marina and City Views,532.58,14.29,532.58,25.08091,55.14043
0,abnb_1114307383873812219,2,2.0,,,4,2 Bedroom near Dubai International Airport,525.24,3.57,525.24,25.275645407,55.350339865
0,abnb_1186062747544985297,2,2.5,5.0,4,6,FIRST CLASS | 2BR | Modern City Oasis,514.22,100.0,514.22,25.186251867,55.276672874
0,abnb_953342368721176166,2,2.0,,,4,Two Bedroom Apartment Near Mashreq Metro By E R,506.87,3.57,506.87,25.111871013,55.187892679
0,abnb_656287386711675250,2,2.5,3.4,17,5,Minimalist 2BR Apt in Jumeirah Village Triangle,503.2,100.0,503.2,25.04678,55.19419
0,abnb_894697937662751879,2,2.5,5.0,2,4,2 BR - Golf Course & Marina view,503.2,4.35,503.2,25.090890721,55.169429768
0,abnb_53313094,2,3.0,,,4,Deluxe 2 Bedrooms | Hotel Apartment |Near Downtown,503.2,3.57,503.2,25.25158,55.29212
0,abnb_1046822422295049442,2,1.5,,,4,2 bedroom furnished apartment,499.52,100.0,249.76,25.279552508,55.415896608
0,abnb_37514678,2,2.5,3.8,6,4,Family-friendly 2 Bedroom Apartment next to MOE,499.52,3.57,499.52,25.10312,55.19201
0,abnb_1097411603211359743,2,2.0,,,4,Available 2 bedroom in front of DMCC metro,499.52,3.57,499.52,25.0714,55.1409
0,abnb_51545914,2,3.0,,,6,Lovely 2 bedrooms Apartment | Rent,499.52,3.57,499.52,25.0745496,55.1402327
0,abnb_1162052963717215481,2,2.0,5.0,1,5,VESTA - Luxury Apt - 2Br - Riviera,495.85,4.17,495.85,25.172074369,55.301817833
0,abnb_1153056347492166386,2,2.0,,,5,Skyline Haven Sophisticated,488.51,3.57,488.51,25.172557926,55.306957509
0,abnb_52097910,2,2.5,4.7,25,5,210 - 5Star 2Bedroom+Hall JBR 3Min. walk to Beach,484.83,100.0,484.83,25.08204,55.13888
0,abnb_1186133257501576147,2,2.5,,,4,MyDuomo: 2 Bedroom Minimalist Apt in Paramount,477.49,100.0,477.49,25.1859,55.2911
0,vrbo_11559273ha,2,2.5,,,4,F & G - Luxury 2 BDR - Stella Maris - Dubai Marina ,470.14,100.0,58.77,25.077085,55.137695
0,abnb_657639454589915176,2,2.0,,,4,"Burj Khalifa view, Downtown 1 BR Apartment.",470.14,3.57,470.14,25.18929,55.28113
0,abnb_1130253711374558631,2,2.0,1.0,1,4,2 Bedroom Serviced Apartment,451.78,3.57,451.78,25.260436701,55.319651679
0,abnb_1159163430439035442,2,2.5,,,4,Luxurious 2 BHK Duplex Apartment Near MOE,448.1,100.0,448.1,25.1025,55.1929
0,abnb_788141506038975971,2,3.0,5.0,3,4,Cozy Apartment for great nights,448.1,6.67,448.1,24.94452,55.22224
0,vrbo_3915710,2,2.0,,0,5,Spacious 2 BR at Creek Harbour with Breathtaking View Prime location,440.76,52.63,14.69,25.20581,55.349213
0,vrbo_3322454,2,2.0,1.0,1,2,The Best and Affordable property near airports,440.76,12.9,110.19,25.266568,55.313725
0,abnb_953433255301649441,2,2.0,,,4,Two Bedroom Apartment In Tecom Near Dic Metro,437.08,3.57,437.08,25.10164,55.17603
0,abnb_1178908903751949542,2,1.0,5.0,4,3,Spacious apartment near tradecenter close to metro,429.74,100.0,143.25,25.2366,55.2842
0,abnb_54135790,2,2.0,4.6,17,4,Stunning and Spacious 2BR in Dubai South!,426.07,4.17,426.07,24.9453,55.2097
0,abnb_1160733428229050587,2,2.5,,,6,Two Bhk Apartment for rent,426.07,3.57,426.07,25.040333212,55.21653146
0,abnb_1074486519363558303,2,2.0,5.0,3,4,2 bedroom utra luxurious suit,418.72,6.25,418.72,25.1751,55.3095
0,vrbo_11589919ha,2,3.5,,,5,Spacious 2BR apartment near Palm West Beach,411.37,100.0,51.42,25.104149,55.150822
0,abnb_17245435,2,2.5,4.8,26,4,Deluxe Two Bedroom Apartment - Al Barsha 1,411.37,5.56,411.37,25.11031,55.19493
0,abnb_1143239802658221804,2,1.0,,,4,"2 bedroom apartment, Dubai",400.35,50.0,400.35,25.1864157,55.2920219
0,abnb_1094413489675299024,2,2.0,,,4,This is 1bhk mean 1 bedroom,400.35,3.57,400.35,25.26329,55.31755
0,abnb_835560811963448352,2,2.0,,,4,Lovely Spacious apartment dubai,400.35,3.57,400.35,25.03564,55.2019
0,abnb_1159879856313472058,2,2.0,,,5,Brand new 2BHK in Majan,400.35,3.57,400.35,25.0936,55.3145
0,abnb_1157037903740976903,2,,,,2,Cozy Master for solo or couple,396.68,6.9,198.34,25.069432217,55.132507648
0,abnb_1110939921067104186,2,2.0,4.0,2,1,Deebaj Hotel Apt.  Private Rooms,381.99,12.9,95.5,25.2675,55.3297
0,abnb_614578355047135098,2,1.0,4.6,8,12,Neyar Beach Vibes,374.64,13.64,124.88,25.08276,55.13952
0,abnb_1169400625468249131,2,2.0,,,5,"Delightful 2BR in Town Square Safi 1A, Dubailand",359.95,100.0,359.95,25.0113,55.2887
0,vrbo_3948816,2,2.0,,,4,2BR New Designed - Downtown Dubai - 5 minutes from Dubai mall ,359.95,34.15,25.71,25.18274,55.281951
0,abnb_1162920939808098004,2,2.0,,,4,2 bedroom - Downtown boulevard,359.95,4.55,359.95,25.190829358,55.271329014
0,abnb_31440206,2,2.5,,,2,Furnished 2 Bedroom Apartment with  Marina View,352.61,100.0,58.77,25.07944,55.13885
0,vrbo_11575774ha,2,2.0,,,4,Cosy 2BR apartment less than 5km from Burj Khalifa,352.61,100.0,14.69,25.189973,55.277699
